,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1584,1585,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,TRUE,90,655,18,150,Beginner Level,3.5 hours,2017-04-25T17:12:10Z,Graphic Design
1592,1593,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,TRUE,20,2346,18,55,All Levels,3.5 hours,2012-06-26T14:39:05Z,Graphic Design
1641,1642,The most popular techniques in Photoshop,https://www.udemy.com/the-most-popular-techniques-in-photoshop/,TRUE,20,1753,18,15,Intermediate Level,1 hour,2017-02-21T18:07:38Z,Graphic Design
1736,1737,Mestres do Photoshop,https://www.udemy.com/mestres-do-photoshop/,TRUE,30,86,18,52,All Levels,5.5 hours,2015-08-21T23:40:31Z,Graphic Design
1578,1579,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,TRUE,95,2035,19,23,All Levels,1.5 hours,2016-10-16T17:25:29Z,Graphic Design
1636,1637,Word Swag : Create Stunning Images with the Word Swag App,https://www.udemy.com/word-swag/,TRUE,100,2416,19,14,All Levels,1 hour,2016-08-09T17:56:53Z,Graphic Design
1666,1667,Typography: Learn the Basics to Build a Solid Foundation,https://www.udemy.com/typography-elements-course-a-beginner-guidelines-class/,TRUE,35,5850,19,34,Beginner Level,1 hour,2015-05-26T17:36:32Z,Graphic Design
1281,1282,Removing Backgrounds From Images using Adobe Photoshop,https://www.udemy.com/removing-backgrounds-from-images-using-adobe-photoshop/,TRUE,20,1768,20,14,All Levels,41 mins,2015-06-03T18:11:41Z,Graphic Design
1294,1295,Make yourself a Santa Claus: Photoshop Manipulation,https://www.udemy.com/make-your-self-a-santa-claus-merry-christmas/,FALSE,Free,2665,20,8,All Levels,34 mins,2016-12-22T17:10:35Z,Graphic Design
1362,1363,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,https://www.udemy.com/adobe-photoshop-cc-for-beginners/,TRUE,195,389,20,43,Beginner Level,3 hours,2016-11-05T19:25:03Z,Graphic Design
1402,1403,Logo Design - Design a Logo in Photoshop for beginners,https://www.udemy.com/logo-design-photoshop/,TRUE,30,740,20,12,Beginner Level,35 mins,2016-12-02T18:27:20Z,Graphic Design
1611,1612,Toon Boom Studio Tutorial - Cartoon Animation Made Simple,https://www.udemy.com/toon-boom-studio-tutorial/,TRUE,50,342,20,81,All Levels,5 hours,2013-06-07T15:38:12Z,Graphic Design
1661,1662,Canva : Book Cover Design,https://www.udemy.com/canva-book-cover-design/,TRUE,100,3377,20,15,Beginner Level,2 hours,2016-02-26T01:08:20Z,Graphic Design
1665,1666,Learn Inkscape : Design Logos and Game Arts,https://www.udemy.com/design-logos-and-game-arts-inkscape/,TRUE,20,1675,20,12,Beginner Level,1 hour,2017-03-15T16:46:00Z,Graphic Design
1233,1234,Color Basics for Print Designers,https://www.udemy.com/color-basics-for-print-designers/,TRUE,20,372,21,10,All Levels,36 mins,2012-04-23T21:13:00Z,Graphic Design
1249,1250,Adobe Indesign CC Başlangıç,https://www.udemy.com/adobe-indesign-cc-baslangc/,FALSE,Free,637,21,22,Beginner Level,2.5 hours,2016-01-14T18:52:21Z,Graphic Design
1321,1322,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,https://www.udemy.com/gimp-in-depth-essential-training-course/,TRUE,20,1452,21,27,All Levels,2 hours,2015-01-08T19:48:25Z,Graphic Design
1407,1408,Mobile App Design: From Beginner to Intermediate,https://www.udemy.com/mobile-app-design-from-beginner-to-intermediate/,TRUE,140,896,21,108,All Levels,10 hours,2017-02-20T17:42:07Z,Graphic Design
1529,1530,Learn Professional Book-Cover Designing Photoshop 4 Beginner,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,TRUE,200,6428,21,54,Beginner Level,3 hours,2017-06-13T16:13:33Z,Graphic Design
1758,1759,Master Graphic Design Using Photoshop with Rachael,https://www.udemy.com/become-a-master-of-photoshop-in-3-hours-guaranteed/,TRUE,25,598,22,13,All Levels,1.5 hours,2014-11-07T09:12:47Z,Graphic Design
1457,1458,Complete Digital Painting Training with Corel Painter,https://www.udemy.com/digital-portrait-painting/,TRUE,30,4353,23,57,All Levels,3.5 hours,2015-02-09T13:36:24Z,Graphic Design
1613,1614,Practical Font Design,https://www.udemy.com/practical-font-design/,TRUE,50,229,23,26,Intermediate Level,7.5 hours,2014-04-16T15:08:48Z,Graphic Design
1617,1618,Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling,https://www.udemy.com/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,TRUE,50,142,23,88,All Levels,10.5 hours,2015-10-30T20:53:46Z,Graphic Design
1211,1212,Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,https://www.udemy.com/illustrator-quick-tip10kawaii/,FALSE,Free,381,24,7,All Levels,36 mins,2015-08-31T20:52:45Z,Graphic Design
1236,1237,Adobe InDesign CC Advanced,https://www.udemy.com/adobe-indesign-cc-advanced/,TRUE,30,114,24,50,Expert Level,3.5 hours,2016-10-18T17:09:56Z,Graphic Design
1237,1238,Intro to Photoshop for Merch by Amazon,https://www.udemy.com/intro-to-photoshop-for-merch-by-amazon/,TRUE,25,331,24,9,Beginner Level,1 hour,2015-11-16T20:17:05Z,Graphic Design
1370,1371,Book Design With MS Word And Canva ,https://www.udemy.com/boost-your-sales-with-diy-design-for-non-techy-entrepreneurs/,TRUE,95,1825,24,33,All Levels,2.5 hours,2015-03-05T22:37:01Z,Graphic Design
1400,1401,Photoshop Quickstart Guide to Digital Sketching,https://www.udemy.com/photoshop-quickstart-guide-to-digital-sketching/,TRUE,20,1679,24,15,Beginner Level,1 hour,2015-09-17T18:46:40Z,Graphic Design
1415,1416,FLAT ICON DESIGN IN POWERPOINT,https://www.udemy.com/flat-icon-design-powerpoint/,TRUE,95,1534,24,23,Beginner Level,1.5 hours,2016-05-03T00:54:17Z,Graphic Design
1430,1431,Essential Skills for Designers - Mastering the Pen Tool,https://www.udemy.com/pen-tool/,TRUE,45,387,24,24,All Levels,2 hours,2013-05-13T12:59:21Z,Graphic Design
1512,1513,Fundamentos de la Tipografía - Para un diseño eficaz,https://www.udemy.com/los-fundamentos-de-la-tipografia/,TRUE,20,172,24,15,Beginner Level,1 hour,2014-12-30T12:08:21Z,Graphic Design
1635,1636,Apple Watch Design,https://www.udemy.com/apple-watch-design/,TRUE,20,9847,24,35,All Levels,4 hours,2014-12-29T04:59:24Z,Graphic Design
1663,1664,Mastering Logo Design - 20 Projects step-by-step,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,TRUE,200,2599,24,77,All Levels,7.5 hours,2016-09-25T17:57:11Z,Graphic Design
1304,1305,Effective iOS & Android App Icon Design,https://www.udemy.com/effective-ios-android-app-icon-design/,TRUE,20,1933,25,13,Beginner Level,1 hour,2014-09-09T14:36:37Z,Graphic Design
1354,1355,Curso básico de Gimp; software gratis de diseño gráfico,https://www.udemy.com/curso-basico-gimp/,TRUE,60,190,25,36,Beginner Level,2 hours,2015-12-22T00:06:02Z,Graphic Design
1408,1409,Text based Logo Design for Business Using Adobe Photoshop,https://www.udemy.com/text-based-logo-design-using-adobe-photoshop/,TRUE,20,4208,25,19,All Levels,1 hour,2015-08-03T22:10:33Z,Graphic Design
1445,1446,Learn 2D Cell Shading in Photoshop,https://www.udemy.com/3dmotive-learn-2d-cell-shading-in-photoshop/,TRUE,20,238,25,8,Intermediate Level,1.5 hours,2016-03-14T16:25:09Z,Graphic Design
1537,1538,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",https://www.udemy.com/whiteboardanimation/,TRUE,20,1343,25,16,All Levels,1 hour,2017-03-14T20:52:30Z,Graphic Design
1633,1634,Photoshop - Revelando os segredos das Fusões,https://www.udemy.com/curso-de-photoshop-gratuito/,TRUE,20,858,25,17,Expert Level,3.5 hours,2017-06-08T11:10:08Z,Graphic Design
1713,1714,Photoshop: Real World Hands-on Freelance Mastery,https://www.udemy.com/photoshop-real-world-hands-on-graphic-and-web-design/,TRUE,105,5950,25,29,All Levels,2.5 hours,2014-09-25T09:14:15Z,Graphic Design
1761,1762,From Drawing to Illustration,https://www.udemy.com/from-drawing-to-illustration/,TRUE,20,237,25,32,Beginner Level,6 hours,2015-04-17T17:20:21Z,Graphic Design
1247,1248,Aprenda Modelagem 3D com o 123D Design,https://www.udemy.com/123d-design/,FALSE,Free,334,26,27,Beginner Level,1 hour,2016-07-07T21:15:34Z,Graphic Design
1252,1253,Design a logo for FREE in Inkscape,https://www.udemy.com/logoinkscape/,TRUE,100,1148,26,42,All Levels,2 hours,2017-05-01T18:32:43Z,Graphic Design
1372,1373,Creating Icons with Adobe Illustrator,https://www.udemy.com/creating-icons-with-illustrator/,TRUE,30,2266,26,10,All Levels,1 hour,2015-08-13T18:54:20Z,Graphic Design
1405,1406,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,https://www.udemy.com/photoshop-gimp-spotlight-top-image-hacks-you-need-to-know/,TRUE,135,1275,26,42,Beginner Level,3.5 hours,2015-05-27T19:07:13Z,Graphic Design
1491,1492,Expert Guide : Mastering Photoshop Smart Objects in depth !,https://www.udemy.com/a-genius-guide-become-photoshop-smarty-with-smart-objects/,TRUE,195,3360,26,16,All Levels,2 hours,2015-04-07T22:23:50Z,Graphic Design
1495,1496,Photoshop Fantastic! - The Comprehensive Guide to Photoshop,https://www.udemy.com/photoshopfantastic/,TRUE,20,2938,26,45,All Levels,6 hours,2016-04-06T05:29:30Z,Graphic Design
1709,1710,Canva: Design and Sell Your Own Professional Canva Designs,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,TRUE,200,793,26,52,All Levels,3 hours,2017-03-02T00:59:33Z,Graphic Design
1284,1285,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",https://www.udemy.com/adobe-illustrator-cc-course/,FALSE,Free,3108,27,28,Beginner Level,2.5 hours,2016-08-12T17:34:45Z,Graphic Design
1355,1356,Curso Completo de SolidWorks 2016.,https://www.udemy.com/curso-de-chapa-metalica-solidworks-2016/,TRUE,30,129,27,43,All Levels,9 hours,2016-12-29T01:19:32Z,Graphic Design
1393,1394,Photoshopマスターコース　基礎から上級まで　ステップバイステップでPhotoshopのすべてを学ぼう,https://www.udemy.com/photoshop-x/,TRUE,70,354,27,98,All Levels,13 hours,2016-01-04T18:29:16Z,Graphic Design
1429,1430,Adobe - Create a professional logo step-by-step (Beauty),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-beauty/,TRUE,20,2420,27,21,All Levels,1.5 hours,2016-08-27T23:43:41Z,Graphic Design
1581,1582,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,TRUE,100,1043,27,30,All Levels,2 hours,2016-11-23T22:57:18Z,Graphic Design
1595,1596,Learn Real Graphic Design,https://www.udemy.com/learn-real-design/,TRUE,20,297,27,19,All Levels,1.5 hours,2014-01-17T19:51:10Z,Graphic Design
1250,1251,How to Doodle: Basics and Lettering,https://www.udemy.com/how-to-doodle-basics-and-lettering/,TRUE,185,2358,28,12,All Levels,1 hour,2017-02-21T17:43:34Z,Graphic Design
1282,1283,Graphic Design Secrets Revealed,https://www.udemy.com/design-like-a-pro-graphic-design-fundamentals/,TRUE,95,2555,28,55,All Levels,6 hours,2012-09-04T02:21:04Z,Graphic Design
1416,1417,Logo Design By Example : Design 5 Famous Logos,https://www.udemy.com/logo-design-inkscape/,TRUE,50,2199,28,16,Beginner Level,1 hour,2016-02-03T20:23:32Z,Graphic Design
1436,1437,Adobe Illustrator CC for beginners,https://www.udemy.com/illustrator-cc-real-world-projects-for-beginners/,TRUE,20,270,28,118,Beginner Level,8 hours,2014-12-17T14:01:35Z,Graphic Design
1579,1580,Freelancing A-Z: How To Start A Successful Freelance Career,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,TRUE,195,2267,28,81,All Levels,5 hours,2016-05-24T17:13:50Z,Graphic Design
1309,1310,Graphic design - The Quick Guide,https://www.udemy.com/graphic-design-the-quick-guide/,TRUE,30,1350,29,11,Beginner Level,38 mins,2014-08-29T08:03:27Z,Graphic Design
1360,1361,GIMP for Beginners. Make Your Own Professional Book Covers,https://www.udemy.com/gimp-for-beginners/,TRUE,20,1002,29,44,Beginner Level,6.5 hours,2015-07-10T22:09:07Z,Graphic Design
1364,1365,Logo Design: Mastering the Wordmark,https://www.udemy.com/wordmark/,TRUE,20,500,29,17,All Levels,2 hours,2015-11-09T19:30:18Z,Graphic Design
1496,1497,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,https://www.udemy.com/how-to-draw-in-powerpoint/,TRUE,155,2911,29,37,Beginner Level,2 hours,2015-11-11T23:41:48Z,Graphic Design
1717,1718,Design your own Social Media Logo Icons in Adobe Illustrator,https://www.udemy.com/design-social-media-logo-icons-in-adobe-illustrator/,TRUE,50,2424,29,15,Beginner Level,1.5 hours,2016-06-05T15:11:49Z,Graphic Design
1260,1261,DIY Design Professional Web Banners in Photoshop 4 Beginners,https://www.udemy.com/design-professional-web-banners-in-photoshop-for-beginners/,TRUE,200,6944,30,24,Beginner Level,1 hour,2017-02-01T15:44:11Z,Graphic Design
1297,1298,Learn Basics Of Adobe Illustrator,https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/,TRUE,25,1401,30,12,Beginner Level,42 mins,2016-09-12T19:15:36Z,Graphic Design
1315,1316,Calligraphy for Beginners: Creating Strong Lines,https://www.udemy.com/calligraphy-for-beginners-creating-strong-lines/,TRUE,40,246,30,12,Beginner Level,41 mins,2016-03-03T20:58:21Z,Graphic Design
1375,1376,Business Card and Letterhead Design in Adobe Illustrator,https://www.udemy.com/stationery/,TRUE,200,797,30,37,All Levels,2 hours,2016-08-10T17:31:33Z,Graphic Design
1406,1407,Learn Photoshop CC Essentials,https://www.udemy.com/learn-photoshop-cc-essentials/,TRUE,75,3117,30,62,Beginner Level,4.5 hours,2015-05-06T00:47:09Z,Graphic Design
1442,1443,Essential Skills for Designers - Masking,https://www.udemy.com/photoshop-masking/,TRUE,45,646,30,25,All Levels,2 hours,2013-05-11T17:38:32Z,Graphic Design
1306,1307,Photoshop: Learn Digital Painting Basics in Photoshop,https://www.udemy.com/photoshop-painting-tutorial/,TRUE,20,1332,31,24,Beginner Level,2 hours,2014-12-06T05:51:03Z,Graphic Design
1461,1462,FACEBOOK COVERS IN POWERPOINT,https://www.udemy.com/design-facebook-covers-in-powerpoint/,TRUE,95,1123,31,13,Beginner Level,38 mins,2016-05-23T18:15:45Z,Graphic Design
1687,1688,How to draw Caricatures,https://www.udemy.com/how-to-draw-caricatures/,TRUE,20,347,31,11,All Levels,4 hours,2013-08-21T16:58:27Z,Graphic Design
1730,1731,Como utilizar o Corel Draw por completo!,https://www.udemy.com/como-utilizar-o-corel-draw-por-completo/,TRUE,30,293,32,44,All Levels,7 hours,2015-08-17T17:21:52Z,Graphic Design
1503,1504,Lettering,https://www.udemy.com/saibala-lettering/,TRUE,40,135,33,14,All Levels,1.5 hours,2016-03-24T21:12:01Z,Graphic Design
1347,1348,Domina el Diseño Gráfico para Web con Photoshop CC,https://www.udemy.com/domina-el-diseno-grafico-para-web-con-photoshop-cc/,TRUE,70,211,34,66,All Levels,6.5 hours,2015-12-30T01:54:02Z,Graphic Design
1369,1370,The Design Theory Blitz,https://www.udemy.com/graphic-design-theory-blitz/,TRUE,35,142,35,9,Beginner Level,42 mins,2017-04-05T22:44:22Z,Graphic Design
1530,1531,How To Make Graphics For A Website,https://www.udemy.com/how-to-make-graphics-for-a-website/,TRUE,200,24857,35,11,All Levels,1.5 hours,2014-03-15T21:53:19Z,Graphic Design
1715,1716,Most Wanted Flat Design Techniques,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-illustrator/,TRUE,195,2081,35,61,Intermediate Level,4.5 hours,2016-03-17T18:21:18Z,Graphic Design
1759,1760,Adobe Illustrator CC - Print Design for Beginners,https://www.udemy.com/adobe-illustrator-cc-print-design/,TRUE,50,145,35,55,Beginner Level,6 hours,2016-03-08T15:09:47Z,Graphic Design
1733,1734,Dibujo digital básico: cómo ilustrar en Photoshop,https://www.udemy.com/dibujo-digital-basico-como-ilustrar-en-photoshop/,TRUE,20,155,36,90,Beginner Level,5 hours,2016-02-17T23:56:26Z,Graphic Design
1459,1460,Design and Animate a Gamer UI,https://www.udemy.com/design-and-animate-a-gamer-ui/,TRUE,20,3481,37,6,All Levels,1.5 hours,2015-01-15T19:59:29Z,Graphic Design
1380,1381,How To Sell Your Art Online With ETSY,https://www.udemy.com/how-to-sell-your-art-online-on-etsy/,TRUE,100,1338,38,35,Beginner Level,3 hours,2015-11-11T01:26:13Z,Graphic Design
1500,1501,Web Elements Design With Photoshop,https://www.udemy.com/web-elements-design-with-photoshop/,TRUE,45,5072,38,44,All Levels,5 hours,2014-10-21T19:18:12Z,Graphic Design
1531,1532,Adobe Illustrator: How to Draw Squared Animals Icons,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,TRUE,180,2873,38,13,Beginner Level,32 mins,2017-01-10T15:38:21Z,Graphic Design
1660,1661,Canva : Graphic Design Theory Volume2,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/,TRUE,200,4961,38,29,All Levels,2 hours,2015-06-20T00:03:03Z,Graphic Design
1253,1254,Foundation Skills on Adobe Illustrator: Learn Fast!,https://www.udemy.com/foundation_skills_illustrator/,TRUE,50,2489,39,16,Beginner Level,2 hours,2017-03-01T21:54:39Z,Graphic Design
1272,1273,Photoshop Essentials - Uma Introdução Detalhada,https://www.udemy.com/photoshop-introducao/,FALSE,Free,800,39,24,Beginner Level,2.5 hours,2017-05-22T09:58:21Z,Graphic Design
1279,1280,Editorial Illustration Tutorial: From Drawing to Photoshop,https://www.udemy.com/editorial-illustration-illuminating-the-written-word/,TRUE,45,774,39,35,All Levels,2.5 hours,2015-04-08T16:57:23Z,Graphic Design
1643,1644,Adobe Illustrator CC 2017 for beginners,https://www.udemy.com/adobe-illustrator-cc-2017/,TRUE,195,2489,39,12,Beginner Level,1.5 hours,2017-01-31T22:13:11Z,Graphic Design
1201,1202,Typographic Logo Design in Illustrator - Beginners & Beyond,https://www.udemy.com/typographical-logo-design/,TRUE,150,1720,40,27,All Levels,1.5 hours,2017-02-23T21:40:39Z,Graphic Design
1258,1259,Mastering advance Photoshop,https://www.udemy.com/advanced-photoshop-practical-projectspsd-files/,TRUE,20,5787,40,21,Intermediate Level,2 hours,2017-04-27T23:39:34Z,Graphic Design
1346,1347,InDesign: Diseño de proyectos paso a paso,https://www.udemy.com/indesign-diseno-de-proyectos-paso-a-paso/,TRUE,150,300,40,77,Intermediate Level,4.5 hours,2015-09-04T15:37:36Z,Graphic Design
1497,1498,Graphic Design: Double Your Sales With Canva,https://www.udemy.com/canva-marketing/,TRUE,20,1797,40,39,All Levels,2.5 hours,2015-11-17T04:16:05Z,Graphic Design
1513,1514,الدورة الشاملة illustrator from zero to hero,https://www.udemy.com/illustrator-arabic/,TRUE,150,155,40,158,All Levels,30 hours,2016-12-19T14:30:40Z,Graphic Design
1289,1290,Make Flat Design Space Ships in 30 Minutes in Illustrator!,https://www.udemy.com/make-flat-design-space-ships-in-30-minutes-in-illustrator/,TRUE,50,1146,41,5,Beginner Level,33 mins,2016-04-06T20:26:56Z,Graphic Design
1248,1249,Ferramentas Visuais,https://www.udemy.com/ferramentasvisuais/,FALSE,Free,817,42,18,Beginner Level,5 hours,2015-10-09T23:42:33Z,Graphic Design
1316,1317,Canva: Design Album Cover Artwork in Minutes - No More Fees!,https://www.udemy.com/canva-make-album-covers-for-free/,FALSE,Free,3103,42,11,Beginner Level,40 mins,2016-04-07T23:57:25Z,Graphic Design
